Smile,Label
O=C(CCC(N)c1ccc(Cl)cc1)O,0.9712284803390503
c1ccc(CC(C)N)cc1C(F)(F)F,0.9612542748451233
C1=CC(n2cc(C)c(O)nc2=O)OC1CO,0.5830142207443714
c1c(Cl)ccc(S(=O)(=O)NC(O)=NCCC)c1,0.9608139753341675
O=S(N)(c1ccc(N2CCCCS2(=O)=O)cc1)=O,0.9159688830375672
[nH]1c2n(COC(CO)CO)ccc2c(O)nc1=N,0.42912477254867554
c12ncnn1c(N(CC)CC)cc(C)n2,0.5949234783649444
N(C(C1CC1)C1CC1)C1=NCCO1,0.900229299068451
N(C(NC#N)=NC)CCSCc1[nH]cnc1C,0.8316248536109925
O1C(CNC(N)=N)COC12CCCCC2,0.9130789756774902
CCN(C(SSC(N(CC)CC)=S)=S)CC,0.47025022506713865
C1CCN(CCNC(N)=N)CCCC1,0.9135433197021484
CS(=O)C1=C[NH+](C)c2cc(F)ccc2C1=O,0.7283370614051818
[N+](=O)([O-])c1c(C(F)(F)F)cc(N=C(C(C)C)O)cc1,0.9533262491226197
c1(CC)c(C(c2ccncc2)=O)[nH]c(O)n1,0.7319297194480896
N(S(c1ccc(N)cc1)(=O)=O)c1ccccn1,0.9565890789031982
c1(C2S(=O)(=O)CCC(=O)N2C)ccc(Cl)cc1,0.5365981669165194
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0.9610853314399719
N1=C(O)C(CC(C)C)(CC=C)C(O)=NC1=O,0.957916009426117
OC1=NC(=O)N=C(O)C1(CC)CCC(C)C,0.9403638005256653
C1C(C)(N)CC(C)(C)CC1(C)C,0.8651583552360534
C(=Nc1cccc2c1cccc2)=S,0.13744069144595414
N(Cc1cccs1)c1cc(Cl)c(S(=O)(=O)N)cc1-c1nn[nH]n1,0.9206737518310547
CCC1(c2ccccc2)C(O)=NCN=C1O,0.9360408663749695
n1c(NS(=O)(c2ccc(N)cc2)=O)nc(C)cc1C,0.9599507451057434
N(C(C)C)C(=O)c1ccc(CNNC)cc1,0.8738063097000122
C1C2(N)CC3(C)CC1(C)CC(C2)C3,0.9172001719474793
N(C(c1c(C)onc1)=O)c1ccc(C(F)(F)F)cc1,0.8816627860069275
n1ccc(-c2c(C)nc(O)c(C#N)c2)cc1,0.6168976217508316
c1(Cl)c(C(=O)C(CC)=C)ccc(OCC(O)=O)c1Cl,0.8878002285957336
