Smile,Label
c1(F)ccc([C@H](N2[C@@H]3Cc4c(cc(O)cc4)[C@@](C)([C@@H]3C)CC2)CC)c(Cl)c1,0.2937119513750076
C1c2c(cc(OCCOC)cc2)[C@@]2(C)[C@H](C)[C@@H]1N([C@@H](c1ccc(F)cc1Cl)CC)CC2,0.3706071376800537
[C@@H]1(C)[C@@H]2N([C@@H](c3ccc(F)cc3Cl)CC)CC[C@@]1(C)c1cc(C#N)ccc1C2,0.3925498902797699
[C@@H]12Cc3c(cc(O)cc3)[C@@](C)([C@@H]1C)CCN2[C@@H](c1ccc(F)cc1)CC,0.3632086396217346
[C@H](c1c(Cl)cc(F)cc1)(CC)N1CC[C@]2(C)[C@H](C)[C@H]1Cc1ccc(OC(=O)C)cc12,0.29530643820762636
Clc1c([C@@H](CC)N2[C@@H]3Cc4ccc(N)cc4[C@@](C)([C@@H]3C)CC2)ccc(F)c1,0.5043539643287659
c1(C(=O)NCCO)cc2c(cc1)C[C@H]1N([C@H](CC)c3ccc(F)cc3Cl)CC[C@]2(C)[C@@H]1C,0.3589786887168884
C1[C@]2(C)[C@H](C)[C@H](N([C@H](CC)c3ccc(F)cc3Cl)C1)Cc1ccc(NC)cc12,0.34931098818778994
c1([C@H](N2[C@@H]3Cc4c(cc(OCC#N)cc4)[C@](C)(CC2)[C@@H]3C)CC)c(Cl)cc(F)cc1,0.2689750552177429
C(C)[C@@H](N1[C@H]2[C@@H](C)[C@](C)(c3cc(NCC#N)ccc3C2)CC1)c1c(Cl)cc(F)cc1,0.36890406608581544
[C@@H]12[C@@H](C)[C@@](C)(CCN1[C@@H](c1c(Cl)cc(F)cc1)CC)c1c(ccc(OCCO)c1)C2,0.34962579011917116
C1N([C@H](CC)c2c(Cl)cc(F)cc2)[C@H]2[C@@H](C)[C@](C)(c3cc(OCC(N)=O)ccc3C2)C1,0.32070499658584595
C(c1cc2c(cc1)C[C@@H]1[C@@H](C)[C@@]2(C)CCN1[C@@H](c1ccc(F)cc1Cl)CC)(=O)N1[C@@H](C(OC)=O)CCC1,0.3608705818653107
C1CC[C@@H](C(=O)OC)N1C(c1cc2c(cc1)C[C@@H]1[C@@H](C)[C@@]2(C)CCN1[C@@H](c1ccc(F)cc1Cl)CC)=O,0.3608705818653107
c1c(Cl)c([C@H](N2CC[C@@]3(C)c4c(ccc(OCC(=O)NO)c4)C[C@@H]2[C@H]3C)CC)ccc1F,0.530457490682602
C([C@@H](N1CC[C@@]2(C)c3cc(NCc4ccc(OC)cc4OC)ccc3C[C@@H]1[C@H]2C)c1ccc(F)cc1Cl)C,0.3843484938144684
