Smile,Label
OCC(O)CO,0.09761937707662582
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,0.8878223299980164
CCN(N=O)C(N)=O,0.9864941835403442
CC(C)CCC(C)CCc1ccc2c([N+](=O)[O-])cccc2c1,0.4400171637535095
CC[C@@H](c1ccc(F)cc1Cl)N1CC[C@@]2(C)c3cc(NCc4cncnc4)ccc3C[C@@H]1[C@H]2C,0.290404736995697
CC[C@@H](c1ccc(F)cc1Cl)N1CC[C@@]2(C)c3cc(NCc4cccnc4)ccc3C[C@@H]1[C@H]2C,0.3122622072696686
CC[C@@H](c1ccc(F)cc1Cl)N1CC[C@@]2(C)c3cc(N)ccc3C[C@@H]1[C@H]2C,0.5575619339942932
CC[C@@H](c1ccc(F)cc1Cl)[N@@H+]1CC[C@@]2(C)c3cc(NCc4cncnc4)ccc3C[C@@H]1[C@H]2C,0.22085827589035034
CC[C@@H](c1ccc(F)cc1Cl)[N@H+]1CC[C@@]2(C)c3cc(NCc4cccnc4)ccc3C[C@@H]1[C@H]2C,0.22311992943286896
CC[C@@H](c1ccc(F)cc1Cl)[N@@H+]1CC[C@@]2(C)c3cc(N)ccc3C[C@@H]1[C@H]2C,0.44250527024269104
